OBJECTID,votdst,NAME,SUM_VOTERS,Shape_Length,Shape_Area
1880,2511,SEA 36-2511,474,21357.935975098,8647753.11766575
1881,2512,SEA 36-2512,521,7018.29568946271,2502428.78680459
1882,2513,SEA 36-2513,473,6633.59050518385,2635204.00247742
1883,2514,SEA 36-2514,313,5062.94755139209,1529133.57920836
1884,2515,SEA 36-2515,446,6064.8719739311,1563810.17319211
1885,2517,SEA 36-2517,637,8491.27814411718,2243954.96456511
1886,2518,SEA 36-2518,636,9220.59967859054,2575567.22501747
1887,2520,SEA 36-2520,610,6938.93550423343,2619624.12105802
1888,2522,SEA 36-2522,411,6640.97139325974,1758939.74238135
1889,2523,SEA 36-2523,512,9741.14025111472,4173543.01966007
1890,2524,SEA 36-2524,220,5478.94216992773,1167380.82674211
1891,2526,SEA 36-2526,466,17891.0125242441,5324253.74589863
1892,2527,SEA 36-2527,316,5755.18968807408,1425221.03406304
1893,2528,SEA 36-2528,591,17994.8845601785,6977349.76117363
1894,2529,SEA 36-2529,471,10760.8278204929,3412558.31504776
1895,2532,SEA 36-2532,448,14665.5841738338,6238073.04269677
1896,2533,SEA 36-2533,461,6611.37963839667,2628095.59805102
1897,2534,SEA 36-2534,562,7278.9241101967,2792641.02444207
1898,2535,SEA 36-2535,669,7867.63177755527,2600947.60368535
1899,2536,SEA 36-2536,633,11579.0721373086,4231250.75331057
1900,2590,SEA 36-2590,391,9514.07654299154,3083431.7307559
1901,2592,SEA 36-2592,443,3833.86218166342,821646.185226265
1902,2593,SEA 36-2593,298,4823.40482404971,1079458.05950019
1903,2743,SEA 36-2743,745,11102.0774434854,5858640.45958032
1904,2749,SEA 36-2749,487,5676.89345412756,1187761.77775124
1905,2750,SEA 36-2750,493,2784.31205417658,411522.430791913
1906,2795,SEA 36-2795,417,7229.4231930213,2375736.58411321
1907,3153,SEA 36-3153,434,6095.33849996987,1583074.8191712
1908,3252,SEA 36-3252,569,7664.95625034558,2101487.16807119
1909,3267,SEA 36-3267,522,4010.62049513877,668684.009101285
1910,3317,SEA 36-3317,661,4241.87045605823,882393.89164423
1911,3318,SEA 36-3318,452,3889.24419664584,798111.979088641
1912,3319,SEA 36-3319,581,5654.57042462795,765900.019753032
1913,3341,SEA 36-3341,799,5207.56082150582,1287101.95038256
1914,3345,SEA 36-3345,562,6651.6992399579,2160962.21371631
1915,3496,SEA 36-3496,785,4337.32235319669,812968.765320499
1916,3566,SEA 36-3566,594,2494.31712297949,297916.872110975
1917,3586,SEA 36-3586,768,4881.39841889321,1189308.5669349
1918,3587,SEA 36-3587,491,7805.21561521462,3798162.02924546
1919,3605,SEA 36-3605,599,3627.86862691988,512632.799039806
1920,3669,SEA 36-3669,452,2974.90030784576,376599.694238707
1921,3679,SEA 36-3679,344,2443.25214599915,288745.608520837
1922,3686,SEA 36-3686,514,4425.90520816713,1059933.71269644
1923,3689,SEA 36-3689,472,5779.08886430093,1225526.90634207
1924,3699,SEA 36-3699,773,3710.15524259466,541470.228713064
1925,3705,SEA 36-3705,564,2992.13753976038,411598.673571053
1926,3710,SEA 36-3710,622,4504.22832351507,976745.658457345
1927,3720,SEA 36-3720,856,8850.89272211468,4856317.31798361
1928,3743,SEA 36-3743,741,2993.73963276664,550894.079517664
1929,3744,SEA 36-3744,506,6581.74758254571,1953808.63411246
1930,3745,SEA 36-3745,575,3736.95634740628,872137.252306138
1931,3747,SEA 36-3747,399,2154.795537444,274862.997741029
1932,3749,SEA 36-3749,661,7720.59676598894,3242516.28808586
1933,3750,SEA 36-3750,640,4103.24109521781,1033010.73762987
1934,3797,SEA 36-3797,566,6877.67992042194,2546235.31978083
1935,3821,SEA 36-3821,471,4541.64268890012,769333.785572577
1936,3822,SEA 36-3822,442,3104.58703482321,398408.650143615
1937,3933,SEA 36-3933,400,4483.79005684417,552613.919668655
1938,3934,SEA 36-3934,568,2348.8363493682,274518.620701635
1939,3936,SEA 36-3936,429,3197.54249484419,410740.699093079
1940,1553,SEA 37-1553,518,8072.65003160139,3095961.06477729
1941,1555,SEA 37-1555,526,9760.26261085484,4355048.51427718
1942,1557,SEA 37-1557,530,7437.21307004531,3118137.05613326
1943,1558,SEA 37-1558,775,13616.9079128652,8165420.74653611
1944,1559,SEA 37-1559,481,7362.90456594794,2257370.21502983
1945,1563,SEA 37-1563,362,7522.20178563643,1996595.34610946
1946,1564,SEA 37-1564,449,9027.2143707163,2957745.69953017
1947,1565,SEA 37-1565,363,6636.77105215206,1824520.89256794
1948,1566,SEA 37-1566,400,9417.44813499718,2836616.8131049
1949,1567,SEA 37-1567,420,6615.65138797959,2531075.19234063
1950,1568,SEA 37-1568,550,12551.2199776104,5375614.75826824
1951,1570,SEA 37-1570,731,10686.0618316734,3915004.8580792
1952,1571,SEA 37-1571,444,8554.14115007003,2435677.83759833
1953,1572,SEA 37-1572,355,9957.25952339847,2909483.73310861
1954,1574,SEA 37-1574,566,9403.70993214306,3752487.67448741
1955,1575,SEA 37-1575,465,8578.29476485351,3321965.97733935
1956,1576,SEA 37-1576,540,8773.60548274057,3174982.25908674
1957,1578,SEA 37-1578,499,7313.27093178237,3059633.622829
1958,1579,SEA 37-1579,305,5790.23783944195,1566040.75109692
1959,1580,SEA 37-1580,382,6452.97890929761,2286818.69399402
1960,1582,SEA 37-1582,744,10055.711024439,2980503.29036919
1961,1583,SEA 37-1583,475,4392.62186581988,1189495.84217519
1962,1584,SEA 37-1584,373,6105.2259685481,2130370.8340546
1963,1585,SEA 37-1585,403,6793.45251942116,1818188.70640857
1964,1586,SEA 37-1586,397,8534.82299700656,3569473.2900355
1965,1587,SEA 37-1587,354,11116.708980251,5415300.85703846
1966,1588,SEA 37-1588,271,7785.18187126233,2365951.70679857
1967,1589,SEA 37-1589,324,9189.78090647134,2526352.92454661
1968,1590,SEA 37-1590,310,7363.16028134641,1930588.55490653
1969,1591,SEA 37-1591,382,6070.94200511185,1868310.16504031
1970,1592,SEA 37-1592,743,6085.35664558372,2095892.00297885
1971,1593,SEA 37-1593,536,7530.36441957734,3256509.57631988
1972,1594,SEA 37-1594,611,5787.27608383042,1484366.25776273
1973,1596,SEA 37-1596,609,8828.31315313526,3473601.75573686
1974,1607,SEA 37-1607,629,8821.94028684404,3868267.37182761
1975,1608,SEA 37-1608,715,6555.49447162952,2293231.64846601
1976,1609,SEA 37-1609,496,5312.72265058876,1374163.63937659
1977,1610,SEA 37-1610,327,5117.72544528565,1284140.09920841
1978,1611,SEA 37-1611,343,6773.74488007942,1749620.16816066
1979,1612,SEA 37-1612,303,8813.38020612383,1934693.77373114
1980,1613,SEA 37-1613,319,10558.1271822801,2940441.71999807
1981,1614,SEA 37-1614,289,6643.67994533442,1572570.47488937
1982,1615,SEA 37-1615,363,5599.68009287307,1270187.65292272
1983,1616,SEA 37-1616,401,5645.95313712343,1539266.96993017
1984,1617,SEA 37-1617,363,5062.90916254301,1598418.4262937
1985,1618,SEA 37-1618,490,6743.983213179,1804211.2595192
1986,1619,SEA 37-1619,579,6824.8062309132,2162062.34539215
1987,1620,SEA 37-1620,553,7593.04925155129,2789719.42332072
1988,1621,SEA 37-1621,416,7970.86258260594,2979308.19014216
1989,1622,SEA 37-1622,682,11240.765214473,4462070.96792102
1990,1628,SEA 37-1628,629,10767.2235383169,3276989.78900823
1991,1629,SEA 37-1629,637,7245.41349303966,2299783.54944436
1992,1630,SEA 37-1630,339,6590.47862651409,2410305.23890765
1993,1631,SEA 37-1631,326,26885.7946114419,22288109.0220246
1994,1632,SEA 37-1632,311,8513.73199609347,3447352.7358555
1995,1633,SEA 37-1633,384,6547.99081969022,1680882.35576639
1996,1634,SEA 37-1634,631,7799.96515291774,2338059.15164377
1997,1635,SEA 37-1635,742,8165.93672956713,2916288.5590777
1998,1636,SEA 37-1636,477,5916.03939012623,2101600.23429511
1999,1637,SEA 37-1637,497,5862.343271378,1766668.70706907
2000,1638,SEA 37-1638,701,6270.12912700044,2463008.89507695
2001,1640,SEA 37-1640,451,7545.99468351104,2527085.67997009
2002,1643,SEA 37-1643,645,8118.88280427269,3233292.33026438
2003,1646,SEA 37-1646,729,6950.63964642441,2419839.29681898
2004,1647,SEA 37-1647,475,7966.82161851758,2938224.34230014
2005,1648,SEA 37-1648,842,8977.85187662294,3239785.82197479
2006,1650,SEA 37-1650,275,6752.02403707632,2350256.1499783
2007,1651,SEA 37-1651,885,9080.46795031658,4973650.21058974
2008,1652,SEA 37-1652,315,8254.09346249878,1827557.63433708
2009,1823,SEA 37-1823,175,3743.04157987598,579367.174503629
2010,1824,SEA 37-1824,408,6352.63010759165,1622821.58156154
2011,1825,SEA 37-1825,807,5295.17828991462,1607170.75306388
2012,1827,SEA 37-1827,755,7055.50865563832,2369513.07592186
2013,1831,SEA 37-1831,423,7293.36034084755,1412372.76014598
2014,1833,SEA 37-1833,850,7282.86124690053,2433844.2263741
2015,1834,SEA 37-1834,512,9945.29133822735,3231366.69822345
2016,1838,SEA 37-1838,681,6045.35611787453,2106751.27411997
2017,1839,SEA 37-1839,502,11717.4814363656,5048036.37619774
2018,1840,SEA 37-1840,853,7547.14731297023,1860466.25334271
2019,1841,SEA 37-1841,248,5839.0869766369,1445375.09583538
2020,1850,SEA 37-1850,629,6075.79306797062,2179023.50189081
2021,1853,SEA 37-1853,502,7092.29055230182,2487950.78343085
2022,1854,SEA 37-1854,536,9057.14487791247,3684541.00458836
2023,1864,SEA 37-1864,764,6466.17048629889,2057855.78506803
2024,1871,SEA 37-1871,719,8520.30381061641,3261450.75269343
2025,1872,SEA 37-1872,667,9716.26358404061,4800259.87245558
2026,1875,SEA 37-1875,605,4330.71549865661,1072577.91567678
2027,1876,SEA 37-1876,855,5512.8580138754,1451238.13796393
2028,1879,SEA 37-1879,558,6767.95801361706,2068977.50498481
2029,1880,SEA 37-1880,680,6927.00768657131,1815301.0012375
2030,1881,SEA 37-1881,549,5110.55639914366,1057090.57769673
2031,1882,SEA 37-1882,456,4533.63183160414,974152.816797639
2032,1883,SEA 37-1883,500,5429.20717692999,1273882.19557329
2033,1884,SEA 37-1884,738,7613.74644035515,2154399.29874144
2034,1885,SEA 37-1885,739,5590.78316416974,1679691.13720391
2035,1886,SEA 37-1886,724,6029.39995998858,1373045.82077952
2036,1890,SEA 37-1890,617,8306.21288504789,2883180.5542539
2037,1891,SEA 37-1891,337,5555.79560034044,1936665.15506867
2038,1892,SEA 37-1892,786,4967.89269153933,1143713.74960048
2039,1893,SEA 37-1893,509,5790.91866779199,1800907.55530549
2040,1894,SEA 37-1894,522,6990.97813061863,1753399.58887639
2041,1895,SEA 37-1895,692,6430.44317378745,1906446.90044672
2042,1896,SEA 37-1896,517,5230.13006328885,1627497.11222332
2043,1897,SEA 37-1897,788,5173.15849857007,1288010.69502065
2044,1898,SEA 37-1898,371,5336.07555427754,1182956.2978231
2045,1899,SEA 37-1899,362,6411.36564523107,1957218.14287768
2046,1900,SEA 37-1900,397,4688.77491982071,1237841.89916186
2047,1901,SEA 37-1901,287,3975.09781143706,790055.542386168
2048,1902,SEA 37-1902,366,5801.28417750706,1580295.62718438
2049,1903,SEA 37-1903,308,7585.8427263543,1564884.63816393
2050,1906,SEA 37-1906,469,5791.5391370826,1340191.99795247
2051,1907,SEA 37-1907,751,7061.13875236415,2433081.7148427
2052,1910,SEA 37-1910,550,8333.4818361153,2251891.2826076
2053,1911,SEA 37-1911,297,10880.2110607446,3563397.85092006
2054,1913,SEA 37-1913,361,6009.67523964333,1526949.95733666
2055,1914,SEA 37-1914,594,6460.40177983986,1951573.27912647
2056,1915,SEA 37-1915,456,7089.52323946144,2163299.12289887
2057,1916,SEA 37-1916,364,6788.86152023721,2784377.34955822
2058,1917,SEA 37-1917,492,7596.86409983324,2846521.48722587
2059,1918,SEA 37-1918,357,8561.8123936469,3056550.83714157
2060,1919,SEA 37-1919,368,4658.7406317452,715185.723128693
2061,1920,SEA 37-1920,658,9320.06593928226,2589163.99318284
2062,1925,SEA 37-1925,579,7887.77300950011,3614935.72048775
2063,1927,SEA 37-1927,526,5815.44132910647,1677606.15082891
2064,1930,SEA 37-1930,595,6015.33695925281,1878888.89005485
2065,1932,SEA 37-1932,606,8561.94291748664,3613615.22293546
2066,1934,SEA 37-1934,336,5126.97098044048,1401164.53666175
2067,1935,SEA 37-1935,707,8770.61119828299,3636084.71906041
2068,1936,SEA 37-1936,641,16820.7530570047,6652695.9563809
2069,1938,SEA 37-1938,667,6532.2734630465,2364946.26278504
2070,1940,SEA 37-1940,593,6938.42069537143,2240193.59795943
2071,1944,SEA 37-1944,872,10405.4560688318,3666897.92167534
2072,1950,SEA 37-1950,408,7375.74518147664,2319793.64047049
2073,2686,SEA 37-2686,650,4265.16134433342,870409.236431199
2074,2799,SEA 37-2799,530,5343.18805863833,1571121.72053462
2075,2861,SEA 37-2861,411,8558.60229112307,2430412.15705271
2076,3159,SEA 37-3159,691,13334.5923107278,9002337.97493299
2077,3416,SEA 37-3416,873,2787.83261470063,373367.365623441
2078,3567,SEA 37-3567,494,7134.51870161854,2726451.29867698
2079,3573,SEA 37-3573,474,5237.55183089305,1437180.18788257
2080,3617,SEA 37-3617,780,23422.809351141,25299306.3189459
2081,3636,SEA 37-3636,517,5442.63770464248,1792518.07139504
2082,3639,SEA 37-3639,538,15159.980276167,8305856.81250711
2083,3647,SEA 37-3647,490,3767.38306871262,886584.111619085
2084,3666,SEA 37-3666,500,6292.26790313062,2213443.67070224
2085,3672,SEA 37-3672,816,7616.87122488431,2539891.0437346
2086,3673,SEA 37-3673,824,6215.8167854673,1997051.23527545
2087,3693,SEA 37-3693,24,2484.40335873969,294646.839905319
2088,3694,SEA 37-3694,97,2479.68046374823,295672.876192324
2089,3696,SEA 37-3696,185,7693.97604856161,1022854.17622875
2090,3708,SEA 37-3708,693,4635.1868043957,1005844.0171147
2091,3721,SEA 37-3721,427,3862.82243224461,886254.394964131
2092,3729,SEA 37-3729,457,4367.60598791866,810506.809591201
2093,3730,SEA 37-3730,735,4499.32584040272,1121032.57434294
2094,3731,SEA 37-3731,538,6238.5978820589,1844456.68951147
2095,3732,SEA 37-3732,725,10921.8352618577,5524427.92737117
2096,3775,SEA 37-3775,536,5058.17733398733,1053959.70862964
2097,3796,SEA 37-3796,352,5469.58645322242,1300211.77389561
2098,3802,SEA 37-3802,705,6236.91095186546,2157859.20571008
2099,3816,SEA 37-3816,296,5713.90376182519,1144715.39981245
2100,3817,SEA 37-3817,490,5797.31783089111,1798629.61295927
2101,3818,SEA 37-3818,282,4189.30832197454,654791.73087081
2102,3840,SEA 37-3840,548,3797.61067577408,713191.434832256
2103,3871,SEA 37-3871,399,6482.42923766702,1994593.81380388
2104,3872,SEA 37-3872,475,8377.43331017494,2432979.08665073
2105,3939,SEA 37-3939,484,3059.5732509826,575820.189886207
2106,3946,SEA 37-3946,675,5325.81545672354,1756180.49849646
2107,3948,SEA 37-3948,383,4099.3284009635,914125.299280113
2108,1262,SEA 43-1262,493,5311.67435738053,1672981.63925438
2109,1263,SEA 43-1263,352,4610.82933747215,1146480.69529652
2110,1264,SEA 43-1264,364,3951.92995632314,939622.205808785
2111,1265,SEA 43-1265,272,4478.72853593376,801143.956309323
2112,1266,SEA 43-1266,392,5470.20104966346,1318223.76135742
2113,1267,SEA 43-1267,418,4724.86379369721,1096320.12383712
2114,1268,SEA 43-1268,370,6754.16568653684,1264238.00491965
2115,1269,SEA 43-1269,375,5224.14716657707,1192088.89966953
2116,1271,SEA 43-1271,833,3531.95454110308,589311.265928103
2117,1272,SEA 43-1272,504,7402.40364046182,1588019.61055351
2118,1274,SEA 43-1274,318,5548.75031357651,1091775.92647906
2119,1275,SEA 43-1275,306,4455.04454766352,1015987.47658232
2120,1277,SEA 43-1277,678,5957.20724751462,1167188.67220641
2121,1278,SEA 43-1278,715,5523.56649685877,1540071.65780151
2122,1279,SEA 43-1279,856,8629.50393794433,3846189.39038408
2123,1280,SEA 43-1280,692,24235.6203713543,20466360.4133845
2124,1291,SEA 43-1291,698,6351.07824497409,2028025.61396032
2125,1330,SEA 43-1330,427,5740.0969903911,1294712.62658422
2126,1331,SEA 43-1331,410,5355.04416757916,1395949.9079019
2127,1332,SEA 43-1332,421,4686.98364308244,1161455.40180504
2128,1333,SEA 43-1333,367,4780.07169783196,1415699.63570185
2129,1334,SEA 43-1334,495,7914.97283524617,3204343.33959812
2130,1335,SEA 43-1335,747,7785.21160749858,2539610.60126533
2131,1338,SEA 43-1338,479,5499.90398860881,1602950.8799664
2132,1339,SEA 43-1339,326,5485.2033971045,1162470.32354316
2133,1341,SEA 43-1341,513,6795.05476693819,1835864.17747297
2134,1342,SEA 43-1342,363,5736.23356591897,1022057.63292925
2135,1343,SEA 43-1343,374,4555.99834802753,943087.289477429
2136,1344,SEA 43-1344,466,13088.196694805,6095099.64955409
2137,1345,SEA 43-1345,449,5382.89430393644,986321.596718214
2138,1347,SEA 43-1347,756,5888.4166440081,1807769.67143935
2139,1348,SEA 43-1348,611,4740.48798006912,964778.14705121
2140,1349,SEA 43-1349,395,4254.01952494183,973393.262059333
2141,1350,SEA 43-1350,355,5217.25475604265,1137772.48109026
2142,1351,SEA 43-1351,560,7491.90763960119,1346165.58890857
2143,1352,SEA 43-1352,772,8670.09412868275,2336727.84023657
2144,1353,SEA 43-1353,513,4726.80584496454,925586.562818189
2145,1354,SEA 43-1354,516,3985.0772283844,880644.764858003
2146,1355,SEA 43-1355,422,3971.29562659221,878094.284442877
2147,1357,SEA 43-1357,371,5316.33924067683,1392909.9029087
2148,1358,SEA 43-1358,497,5207.08888854849,1279855.859777
2149,1359,SEA 43-1359,618,4952.09014088892,1087797.46167786
2150,1360,SEA 43-1360,527,4131.29302554608,787865.483929512
2151,1361,SEA 43-1361,361,4351.91856855452,841279.654101413
2152,1362,SEA 43-1362,744,4323.18338852775,1156103.64816156
2153,1363,SEA 43-1363,398,5168.22897464064,1402721.65814731
2154,1364,SEA 43-1364,595,7367.66234138647,2543480.23240723
2155,1365,SEA 43-1365,664,5307.43892170798,1263162.5500354
2156,1366,SEA 43-1366,379,4555.82831508005,777197.373384482
2157,1367,SEA 43-1367,386,5293.26956591434,1403894.87830133
2158,1368,SEA 43-1368,348,4834.42261392324,1019795.68750105
2159,1369,SEA 43-1369,280,4082.72279816228,956291.736065797
2160,1370,SEA 43-1370,340,5767.47344442945,1543190.69103326
2161,1371,SEA 43-1371,324,5105.41864442964,887968.143548068
2162,1372,SEA 43-1372,358,4286.60772492443,869927.498554996
2163,1373,SEA 43-1373,364,5055.10988460226,1180253.80972642
2164,1374,SEA 43-1374,333,4464.03390751839,917575.617312264
2165,1375,SEA 43-1375,361,4307.47298273189,982343.292531105
2166,1376,SEA 43-1376,793,7837.93645074999,2888901.05272596
2167,1377,SEA 43-1377,377,7006.7401436107,1629548.07890191
2168,1378,SEA 43-1378,327,4410.05109591759,904950.3345591
2169,1379,SEA 43-1379,284,4343.4369525909,951343.049843864
2170,1380,SEA 43-1380,301,4610.1260294635,877765.44671934
2171,1406,SEA 43-1406,422,4135.66461138083,1080134.94021605
2172,1776,SEA 43-1776,571,3441.24457894171,737986.375409796
2173,1779,SEA 43-1779,433,1868.09741682531,197040.79412922
2174,1780,SEA 43-1780,554,4980.68378486536,1003226.91907126
2175,1781,SEA 43-1781,302,4381.0555461885,887349.030981356
2176,1783,SEA 43-1783,435,2348.88151899464,274686.831799032
2177,1784,SEA 43-1784,675,2480.42806906104,295631.845141444
2178,1787,SEA 43-1787,579,4365.36230777739,576348.498188348
2179,1788,SEA 43-1788,756,2262.44531877466,263537.015833726
2180,1817,SEA 43-1817,259,6075.77693975001,1476323.27917934
2181,1818,SEA 43-1818,293,3582.66213878791,500938.149961029
2182,1819,SEA 43-1819,477,9788.83474260222,3701125.14474868
2183,1821,SEA 43-1821,241,9138.15693280411,2035925.14816099
2184,1826,SEA 43-1826,583,5820.43610299211,1717781.21480356
2185,1835,SEA 43-1835,711,4164.99689257209,1079431.81881357
2186,1842,SEA 43-1842,542,2483.1759589432,356871.53803409
2187,1843,SEA 43-1843,713,3800.48532718282,761486.612304649
2188,1845,SEA 43-1845,624,2632.20955976164,387525.61576222
2189,1846,SEA 43-1846,397,3802.9553663896,686293.370967961
2190,1847,SEA 43-1847,630,3056.85964628648,505589.012502758
2191,1849,SEA 43-1849,374,2323.31174558642,270763.090778344
2192,1851,SEA 43-1851,734,4227.74289563933,744553.085028542
2193,1855,SEA 43-1855,627,3228.34642117696,650455.440658162
2194,1856,SEA 43-1856,629,3832.20940255672,434225.790884073
2195,1857,SEA 43-1857,579,3017.91271821955,523844.318989193
2196,1858,SEA 43-1858,383,2769.10289781497,436994.983833861
2197,1859,SEA 43-1859,842,5354.80728105693,1658269.59214361
2198,1860,SEA 43-1860,421,3990.90105708064,838031.191528809
2199,1861,SEA 43-1861,805,4440.52529330893,740627.385069263
2200,1862,SEA 43-1862,623,9329.14445280082,3363133.54583764
2201,1863,SEA 43-1863,664,5301.64626949901,681933.848894921
2202,1867,SEA 43-1867,624,3845.22540234446,823502.583409087
2203,1868,SEA 43-1868,398,4591.50007265511,710676.074776159
2204,1869,SEA 43-1869,494,4951.90662383563,803197.268949831
2205,1870,SEA 43-1870,527,5804.03907051125,975990.458339718
2206,1874,SEA 43-1874,678,4385.95267538603,824326.366319075
2207,1887,SEA 43-1887,540,3891.34159970326,538298.543730986
2208,1888,SEA 43-1888,723,4365.20108671994,753613.750325156
2209,1889,SEA 43-1889,493,6474.01301913737,1597039.89338123
2210,1975,SEA 43-1975,377,3813.41306444854,773077.313613138
2211,1976,SEA 43-1976,130,14059.6468737102,11156142.8036051
2212,1982,SEA 43-1982,651,6694.02203861191,1926852.55768271
2213,1983,SEA 43-1983,556,8909.34655026033,2669754.9269382
2214,1986,SEA 43-1986,273,7778.95966904563,2392852.99368781
2215,1990,SEA 43-1990,514,6270.39874612807,1299075.09503218
2216,1991,SEA 43-1991,695,9014.28073336725,2963593.24646779
2217,1992,SEA 43-1992,692,21729.6626496437,18442000.8100668
2218,1993,SEA 43-1993,262,4813.92880020907,1045521.94647687
2219,1994,SEA 43-1994,320,5606.78193744507,1368575.15279728
2220,1995,SEA 43-1995,255,4684.68467477618,906987.86974067
2221,1996,SEA 43-1996,324,7165.50715502463,2432151.99824671
2222,1997,SEA 43-1997,314,7475.98328973107,2597618.45818814
2223,1999,SEA 43-1999,447,5888.34502333413,1803960.22878303
2224,2000,SEA 43-2000,640,5826.00570921914,1637090.58475292
2225,2001,SEA 43-2001,647,6196.3270406736,1598763.40111636
2226,2002,SEA 43-2002,728,4777.39558299098,1227584.98489528
2227,2004,SEA 43-2004,392,3589.56484671009,726241.204403994
